rank,symbol,name,signal_date,last_bar_date,sample_count,expected_return_5d,probability_up_5d,train_window_5d,ridge_alpha_5d,validation_mae_5d,validation_direction_accuracy_5d,expected_return_10d,probability_up_10d,train_window_10d,ridge_alpha_10d,validation_mae_10d,validation_direction_accuracy_10d
2103,603808,歌力思,2026-07-14,2026-07-14,518,-0.029808317519760454,0.03333333333333333,120,10.0,0.045740912124570106,0.5666666666666667,-0.03522813090661733,0.03333333333333333,120,10.0,0.06753635164272133,0.5166666666666667
2104,600249,两面针,2026-07-14,2026-07-14,516,-0.02982468151858462,0.06666666666666667,180,10.0,0.0425309670475826,0.4,-0.057508557753885914,0.06666666666666667,120,10.0,0.05407904174829275,0.6
2105,600987,航民股份,2026-07-14,2026-07-14,518,-0.02983765371600704,0.08333333333333333,120,10.0,0.030627689822432753,0.45,-0.03020921371752501,0.11666666666666667,120,10.0,0.03872545062155255,0.6166666666666667
2106,001218,丽臣实业,2026-07-14,2026-07-14,518,-0.029872484473691927,0.2,120,0.1,0.03945533590953901,0.7166666666666667,-0.031203971549509345,0.11666666666666667,120,1.0,0.037612157034539476,0.85
2107,603117,万林物流,2026-07-14,2026-07-14,517,-0.029894662546204494,0.23333333333333334,120,10.0,0.03534679907573123,0.7666666666666667,-0.014074249046651,0.35,180,0.1,0.04507677267742946,0.8333333333333334
2108,000727,冠捷科技,2026-07-14,2026-07-14,518,-0.02989665092986979,0.2833333333333333,120,0.1,0.038933429103001314,0.7,-0.06357925951568105,0.1,120,0.1,0.042003519304751505,0.7
2109,600533,栖霞建设,2026-07-14,2026-07-14,518,-0.029926758073001616,0.13333333333333333,120,10.0,0.03364869749136084,0.7,-0.03937606529814151,0.13333333333333333,120,0.1,0.03869933745768433,0.7333333333333333
2110,603916,苏博特,2026-07-14,2026-07-14,518,-0.029933755168388435,0.3,120,10.0,0.07359907193429915,0.6666666666666666,0.11827794986820642,0.9,120,0.1,0.07545204369554197,0.75
2111,002851,麦格米特,2026-07-14,2026-07-14,518,-0.029941398241429835,0.43333333333333335,240,10.0,0.08316839819999489,0.6666666666666666,-0.03473547014489256,0.5166666666666667,120,10.0,0.10096535385078212,0.7
2112,600903,贵州燃气,2026-07-14,2026-07-14,512,-0.02997706255670803,0.3333333333333333,180,10.0,0.08279393085951099,0.75,-0.02182928976713584,0.5833333333333334,180,10.0,0.1079524024919944,0.8833333333333333
2113,000035,中国天楹,2026-07-14,2026-07-14,518,-0.030023405810271752,0.1,240,0.1,0.043530094957136785,0.43333333333333335,-0.03748529341518194,0.08333333333333333,240,0.1,0.06267872115297955,0.5666666666666667
2114,601388,怡球资源,2026-07-14,2026-07-14,518,-0.030032875599024837,0.05,120,10.0,0.05087851127577938,0.45,-0.03227739652851847,0.08333333333333333,120,10.0,0.09407319257090323,0.35
2115,600716,凤凰股份,2026-07-14,2026-07-14,518,-0.03003977208815609,0.08333333333333333,180,10.0,0.035114132747855305,0.48333333333333334,-0.047396175766532475,0.25,120,10.0,0.05205944271726303,0.65
2116,002708,光洋股份,2026-07-14,2026-07-14,509,-0.030106585362021474,0.35,120,0.1,0.06528418240987593,0.7,0.17300960169972746,0.9833333333333333,120,0.1,0.06601313004034787,0.8333333333333334
2117,002162,悦心健康,2026-07-14,2026-07-14,518,-0.030111331274090575,0.1,180,10.0,0.03768700117127093,0.5666666666666667,-0.08971533803264989,0.03333333333333333,180,10.0,0.05974812096106739,0.5666666666666667
2118,605296,神农集团,2026-07-14,2026-07-14,518,-0.03012264882824452,0.3,180,10.0,0.045754463171401964,0.6166666666666667,-0.05704702128026864,0.13333333333333333,120,0.1,0.05106916140686303,0.6833333333333333
2119,002809,红墙股份,2026-07-14,2026-07-14,518,-0.030168251230851914,0.13333333333333333,180,10.0,0.03687856380735434,0.7166666666666667,-0.04162795765229145,0.08333333333333333,180,10.0,0.05761196867586801,0.75
2120,001238,浙江正特,2026-07-14,2026-07-14,518,-0.030188582342782544,0.16666666666666666,120,10.0,0.053660199403895804,0.6166666666666667,-0.06166379877757836,0.05,120,10.0,0.07490743758927314,0.6833333333333333
2121,600097,开创国际,2026-07-14,2026-07-14,518,-0.03025516259715085,0.13333333333333333,120,0.1,0.026559489814617445,0.7333333333333333,-0.060136103840173365,0.06666666666666667,120,0.1,0.03591007765184708,0.8166666666666667
2122,000860,顺鑫农业,2026-07-14,2026-07-14,518,-0.03029453982302674,0.18333333333333332,180,10.0,0.023072423045153927,0.7666666666666667,-0.06486285409521816,0.05,180,10.0,0.029517627443580257,0.8
2123,600518,康美药业,2026-07-14,2026-07-14,517,-0.03033583553183863,0.13333333333333333,120,10.0,0.029827037399875165,0.75,-0.06941783712493399,0.05,120,10.0,0.04113529936171844,0.8166666666666667
2124,603326,我乐家居,2026-07-14,2026-07-14,518,-0.030340346308203342,0.11666666666666667,120,10.0,0.03172035272357868,0.7,-0.0400064213137625,0.13333333333333333,120,10.0,0.051937993341785255,0.7166666666666667
2125,603368,柳药集团,2026-07-14,2026-07-14,518,-0.030349352854323382,0.03333333333333333,240,0.1,0.02075425468937377,0.6333333333333333,-0.028664749744075457,0.1,180,10.0,0.023981643220174483,0.7666666666666667
2126,600600,青岛啤酒,2026-07-14,2026-07-14,518,-0.030388276279884156,0.1,120,10.0,0.021914471695422624,0.7333333333333333,-0.10877669286608041,0.0,180,0.1,0.028921610744432866,0.7666666666666667
2127,001382,新亚电缆,2026-07-14,2026-07-14,319,-0.030402690620661366,0.21666666666666667,120,1.0,0.04842891440460075,0.6666666666666666,-0.0010253129150412134,0.31666666666666665,180,10.0,0.06339921243145688,0.5666666666666667
2128,002882,金龙羽,2026-07-14,2026-07-14,518,-0.03042467398793828,0.15,180,0.1,0.055667322012700214,0.5833333333333334,-0.04923693641641688,0.18333333333333332,180,0.1,0.0684120060558291,0.7
2129,600763,通策医疗,2026-07-14,2026-07-14,518,-0.03043251499907419,0.25,180,10.0,0.038157853965396074,0.5,-0.07227769030348564,0.03333333333333333,180,0.1,0.04477925412734736,0.6333333333333333
2130,002800,天顺股份,2026-07-14,2026-07-14,517,-0.030500958250412175,0.08333333333333333,180,10.0,0.05399528550333448,0.5,-0.06398970794812307,0.0,240,10.0,0.07797336829645718,0.65
2131,601008,连云港,2026-07-14,2026-07-14,518,-0.030538038601750486,0.1,120,10.0,0.02332105090345341,0.6666666666666666,-0.052131844986075156,0.016666666666666666,120,10.0,0.026310732860799806,0.7
2132,001286,陕西能源,2026-07-14,2026-07-14,518,-0.030583293685246014,0.13333333333333333,120,10.0,0.043798627717119315,0.5666666666666667,-0.069045732668523,0.03333333333333333,120,10.0,0.05873071723445224,0.5666666666666667
2133,603309,维力医疗,2026-07-14,2026-07-14,518,-0.030626216221239972,0.18333333333333332,240,10.0,0.04013492083380369,0.6333333333333333,-0.05473210807481073,0.13333333333333333,180,10.0,0.052447376032136825,0.6333333333333333
2134,000921,海信家电,2026-07-14,2026-07-14,518,-0.03062913087913731,0.2833333333333333,180,10.0,0.040584114586408225,0.5166666666666667,-0.05667181462484517,0.2833333333333333,180,1.0,0.057023311712532464,0.6
2135,603223,恒通股份,2026-07-14,2026-07-14,517,-0.03064892941689239,0.5,240,10.0,0.07277319438680413,0.7166666666666667,0.12199267720197861,1.0,240,0.1,0.09877353417770508,0.8666666666666667
2136,603871,嘉友国际,2026-07-14,2026-07-14,518,-0.030651747265267433,0.26666666666666666,120,10.0,0.04767378127610289,0.48333333333333334,-0.05624311594985216,0.21666666666666667,240,0.1,0.06040080236205731,0.6666666666666666
2137,600853,龙建股份,2026-07-14,2026-07-14,518,-0.03065673192037968,0.05,240,10.0,0.02885410822679514,0.6666666666666666,-0.06460577635563172,0.03333333333333333,180,10.0,0.04546528988867037,0.6166666666666667
2138,600765,中航重机,2026-07-14,2026-07-14,518,-0.030704233095478907,0.23333333333333334,180,1.0,0.038953508868763004,0.6166666666666667,-0.053304383045888054,0.05,180,1.0,0.04347401191042486,0.6333333333333333
2139,002817,黄山胶囊,2026-07-14,2026-07-14,518,-0.030774642434055595,0.06666666666666667,120,10.0,0.033436502858559404,0.65,-0.035503771029502,0.06666666666666667,120,10.0,0.04686324339128369,0.7333333333333333
2140,000739,普洛药业,2026-07-14,2026-07-14,518,-0.03079111658356614,0.31666666666666665,240,10.0,0.03635745520412655,0.6333333333333333,-0.0568275668277836,0.26666666666666666,240,10.0,0.04777258825143463,0.6166666666666667
2141,002911,佛燃能源,2026-07-14,2026-07-14,518,-0.030843768128269982,0.13333333333333333,240,10.0,0.03420639452583996,0.7,-0.06668368147684489,0.05,240,0.1,0.0532757162505216,0.6833333333333333
2142,000953,河化股份,2026-07-14,2026-07-14,513,-0.03085688740504253,0.16666666666666666,120,10.0,0.03651452710808577,0.5666666666666667,-0.0009279693568352843,0.4166666666666667,120,1.0,0.05805449004194548,0.65
2143,600861,北京人力,2026-07-14,2026-07-14,518,-0.03091884151451168,0.1,120,10.0,0.030411480445909196,0.5666666666666667,-0.046246367942126936,0.13333333333333333,120,10.0,0.04373233350597764,0.7333333333333333
2144,601808,中海油服,2026-07-14,2026-07-14,518,-0.03094821410887893,0.13333333333333333,240,0.1,0.029090717310755135,0.7,-0.06626970375209831,0.08333333333333333,240,0.1,0.045948102475886855,0.6666666666666666
2145,600456,宝钛股份,2026-07-14,2026-07-14,518,-0.03096693269951567,0.21666666666666667,180,10.0,0.050009361490923596,0.5166666666666667,-0.04779639422324165,0.08333333333333333,180,10.0,0.06048824518500833,0.5
2146,601908,京运通,2026-07-14,2026-07-14,518,-0.030987294826322266,0.2,240,0.1,0.04866375277487857,0.6666666666666666,-0.06368061782187112,0.06666666666666667,240,0.1,0.06280686009508792,0.7
2147,603565,中谷物流,2026-07-14,2026-07-14,518,-0.031000079366542987,0.25,240,10.0,0.03762113512554102,0.7666666666666667,-0.009385731080404922,0.5333333333333333,180,10.0,0.04192152633348058,0.75
2148,000792,盐湖股份,2026-07-14,2026-07-14,518,-0.031005574604804003,0.18333333333333332,240,0.1,0.052560602329081205,0.6,-0.0723801396089869,0.016666666666666666,240,0.1,0.059922847807945975,0.6833333333333333
2149,600848,上海临港,2026-07-14,2026-07-14,518,-0.031011358518289518,0.11666666666666667,120,10.0,0.02883503786107152,0.65,-0.07993430646877804,0.05,240,1.0,0.03626566262146432,0.8333333333333334
2150,002011,盾安环境,2026-07-14,2026-07-14,518,-0.0310117670779358,0.11666666666666667,120,10.0,0.030864507067503922,0.65,-0.06130356398765703,0.05,120,1.0,0.03244405557549078,0.6666666666666666
2151,002495,佳隆股份,2026-07-14,2026-07-14,518,-0.031042005015181423,0.16666666666666666,120,10.0,0.04017242720379441,0.4666666666666667,-0.06269058324565288,0.08333333333333333,120,1.0,0.05691189578615761,0.5333333333333333
2152,001390,古麒绒材,2026-07-14,2026-07-14,274,-0.031054089718174843,0.11666666666666667,120,10.0,0.04212463331566883,0.5666666666666667,-0.038838083799502154,0.13333333333333333,120,10.0,0.04840849173359339,0.7833333333333333
2153,002877,智能自控,2026-07-14,2026-07-14,518,-0.031076335710154876,0.05,180,0.1,0.04008725419874452,0.5666666666666667,-0.06729073319225054,0.0,120,0.1,0.04571301822128125,0.65
2154,000529,广弘控股,2026-07-14,2026-07-14,518,-0.031108373163538944,0.13333333333333333,120,0.1,0.024479763087858993,0.7333333333333333,-0.06636112184713888,0.08333333333333333,120,0.1,0.034702467674871625,0.7166666666666667
2155,605188,国光连锁,2026-07-14,2026-07-14,518,-0.031130117312087344,0.15,120,10.0,0.03899706808905416,0.5833333333333334,-0.04705497812239726,0.06666666666666667,120,10.0,0.041185764386873346,0.9
2156,603131,上海沪工,2026-07-14,2026-07-14,518,-0.031182945814696317,0.25,240,10.0,0.07320541926571586,0.48333333333333334,0.014954201388220227,0.43333333333333335,120,10.0,0.09056702248977803,0.6166666666666667
2157,002967,广电计量,2026-07-14,2026-07-14,518,-0.031213747126189104,0.3,240,0.1,0.04981632382958212,0.5166666666666667,-0.032199238780599125,0.3,240,10.0,0.06196757998950131,0.6166666666666667
2158,600287,苏豪时尚,2026-07-14,2026-07-14,516,-0.03123111480624333,0.08333333333333333,240,10.0,0.026371944044880802,0.5666666666666667,-0.06531024219452775,0.03333333333333333,120,0.1,0.04009184349544838,0.6833333333333333
2159,002370,亚太药业,2026-07-14,2026-07-14,513,-0.031235918572120762,0.11666666666666667,240,10.0,0.05567531283707399,0.5666666666666667,-0.016724327196467558,0.15,120,10.0,0.09456752050045443,0.38333333333333336
2160,600212,绿能慧充,2026-07-14,2026-07-14,518,-0.03133145430428645,0.06666666666666667,240,10.0,0.04179379056446735,0.6,0.010489770389803539,0.21666666666666667,120,0.1,0.05392925145117307,0.7833333333333333
2161,002360,同德化工,2026-07-14,2026-07-14,517,-0.031364179340900133,0.2,180,10.0,0.05414113933241457,0.5833333333333334,-0.045979364291645904,0.08333333333333333,180,10.0,0.06476219418587238,0.5666666666666667
2162,600161,天坛生物,2026-07-14,2026-07-14,518,-0.03140973004665658,0.08333333333333333,120,10.0,0.025863129988198435,0.7,-0.047453170324959076,0.06666666666666667,240,10.0,0.03416687170758397,0.7666666666666667
2163,603877,太平鸟,2026-07-14,2026-07-14,518,-0.031453862019672166,0.18333333333333332,120,0.1,0.028586563270167294,0.7333333333333333,-0.024571234657651424,0.31666666666666665,240,0.1,0.044645520481228725,0.6833333333333333
2164,000019,深粮控股,2026-07-14,2026-07-14,518,-0.031518431251215846,0.15,180,1.0,0.03850836295986628,0.5833333333333334,-0.049200634966165877,0.1,120,0.1,0.0426704986727134,0.6833333333333333
